text,class,steps,intent,text_te
Initiate your sequence by install the headlight in the front panel. Then go ahead with tighten the mounting screws in the headlight unit.,Planning,"[{'action': 'install', 'object': 'headlight', 'location': 'front panel'}, {'action': 'tighten', 'object': 'mounting screws', 'location': 'headlight unit'}]",,ముందు ప్యానెల్లో ఫ్రంట్ లైట్ను ఇన్స్టాల్ చేయడం ద్వారా మీ క్రమాన్ని ప్రారంభించండి. అప్పుడు ఫ్రంట్ లైట్ యూనిట్లో మౌంటు స్క్రూలను బిగించడం కొనసాగించండి.
Initiate your sequence by pick the wheel in the parts rack. Then go ahead with place the wheel in the axle hub.,Planning,"[{'action': 'pick', 'object': 'wheel', 'location': 'parts rack'}, {'action': 'place', 'object': 'wheel', 'location': 'axle hub'}]",,భాగాల రాక్ లోని చక్రాన్ని ఎంచుకోవడం ద్వారా మీ క్రమాన్ని ప్రారంభించండి. ఆపై చక్రాన్ని ఆక్సిల్ హబ్ లో ఉంచండి.
Commence your duties by weld the suspension bracket in the rear frame. The next step is tighten the bolts in the rear frame.,Planning,"[{'action': 'weld', 'object': 'suspension bracket', 'location': 'rear frame'}, {'action': 'tighten', 'object': 'bolts', 'location': 'rear frame'}]",,వెనుక ఫ్రేమ్ లోని సస్పెన్షన్ బ్రాకెట్ ను వేల్డింగ్ చేయడం ద్వారా మీ విధులను ప్రారంభించండి. తదుపరి దశ వెనుక ఫ్రేమ్ లోని బోర్టులను బిగించడం.
First complete the task of pick the coolant pipe in the pipe rack. Then proceed to install the coolant pipe in the engine bay.,Planning,"[{'action': 'pick', 'object': 'coolant pipe', 'location': 'pipe rack'}, {'action': 'install', 'object': 'coolant pipe', 'location': 'engine bay'}]",,మొదట పైప్ రాక్ లో శీతలీకరణ ద్రవ పైపును తీయడం పూర్తి చేయండి. అప్పుడు ఇంజిన్ బేలో శీతలీకరణ ద్రవ పైపును ఇన్స్టాల్ చేయడానికి కొనసాగండి.
"The process starts with navigate to the dashboard fitting area, followed by install the infotainment unit in the center console.",Planning,"[{'action': 'navigate', 'target': 'dashboard fitting area'}, {'action': 'install', 'object': 'infotainment unit', 'location': 'center console'}]",,"ఈ ప్రక్రియ డాష్బోర్డ్ అమరిక ప్రాంతానికి నావిగేట్ చేయడం ద్వారా మొదలవుతుంది, తరువాత సెంటర్ కన్సోల్లో ఇన్ఫోటైన్మెంట్ యూనిట్ను ఇన్స్టాల్ చేయండి."
Step A is to fetch the dashboard panel in the storage shelf. Step B is to install the dashboard panel in the cockpit.,Planning,"[{'action': 'fetch', 'object': 'dashboard panel', 'location': 'storage shelf'}, {'action': 'install', 'object': 'dashboard panel', 'location': 'cockpit'}]",,దశ A అనేది డాష్బోర్డ్ ప్యానెల్ను స్టోరేజ్ షెల్ఫ్లో తీసుకెళ్లడం దశ B అనేది డాష్బోర్డ్ ప్యానెల్ను కాక్పిట్లో ఇన్స్టాల్ చేయడం.
Execute navigate to the paint booth before moving to paint the bumper in the paint booth.,Planning,"[{'action': 'navigate', 'target': 'paint booth'}, {'action': 'paint', 'object': 'bumper', 'location': 'paint booth'}]",,అమలు చేయండి పెయింట్ బూత్ లో బంపర్ పెయింట్ తరలించడానికి ముందు పెయింట్ బూత్ కు నావిగేట్.
"The process starts with navigate to the engine bay, followed by install the battery in the engine bay.",Planning,"[{'action': 'navigate', 'target': 'engine bay'}, {'action': 'install', 'object': 'battery', 'location': 'engine bay'}]",,"ఈ ప్రక్రియ ఇంజిన్ బేకు నావిగేట్ చేయడం ద్వారా మొదలవుతుంది, తరువాత ఇంజిన్ బేకు బ్యాటరీని ఇన్స్టాల్ చేయడం."
"Accomplish pick the coolant pipe in the pipe rack, then shift focus to install the coolant pipe in the engine bay.",Planning,"[{'action': 'pick', 'object': 'coolant pipe', 'location': 'pipe rack'}, {'action': 'install', 'object': 'coolant pipe', 'location': 'engine bay'}]",,"సాధన పైప్ రాక్ లో శీతలీకరణ ద్రవ పైపు ఎంచుకోండి, అప్పుడు ఇంజిన్ బే లో శీతలీకరణ ద్రవ పైపు ఇన్స్టాల్ దృష్టి మార్చడానికి."
Execute navigate to the engine bay before moving to install the battery in the engine bay.,Planning,"[{'action': 'navigate', 'target': 'engine bay'}, {'action': 'install', 'object': 'battery', 'location': 'engine bay'}]",,ఇంజిన్ బే లో బ్యాటరీ ఇన్స్టాల్ తరలించడానికి ముందు ఇంజిన్ బే నావిగేట్ అమలు.
"Begin the sequence with install the headlight in the front panel, then transition to tighten the mounting screws in the headlight unit.",Planning,"[{'action': 'install', 'object': 'headlight', 'location': 'front panel'}, {'action': 'tighten', 'object': 'mounting screws', 'location': 'headlight unit'}]",,"ముందు ప్యానెల్లో ఫ్రంట్ లైట్ను ఇన్స్టాల్ చేయడం ద్వారా ఈ క్రమాన్ని ప్రారంభించండి, ఆపై ఫ్రంట్ లైట్ యూనిట్లో మౌంటు స్క్రూలను బిగించడానికి పరివర్తన చేయండి."
"First, complete install the headlight in the front panel, then handle tighten the mounting screws in the headlight unit.",Planning,"[{'action': 'install', 'object': 'headlight', 'location': 'front panel'}, {'action': 'tighten', 'object': 'mounting screws', 'location': 'headlight unit'}]",,"మొదటి, ముందు ప్యానెల్ లో ఫ్రంట్ లైట్ ఇన్స్టాల్ పూర్తి, అప్పుడు హ్యాండిల్ ఫ్రంట్ లైట్ యూనిట్ లో మౌంటు మరలు బిగించి."
Step 1: pick the wheel in the parts rack. Step 2: place the wheel in the axle hub.,Planning,"[{'action': 'pick', 'object': 'wheel', 'location': 'parts rack'}, {'action': 'place', 'object': 'wheel', 'location': 'axle hub'}]",,దశ 1: భాగాల రాక్ లోని చక్రాన్ని ఎంచుకోండి. దశ 2: చక్రాన్ని ఆక్సిల్ హబ్ లో ఉంచండి.
"First step: navigate to the interior fitting zone. Immediately after, adjust the seat position in the driver side.",Planning,"[{'action': 'navigate', 'target': 'interior fitting zone'}, {'action': 'adjust', 'object': 'seat position', 'location': 'driver side'}]",,మొదటి దశః అంతర్గత అమరిక జోన్కు నావిగేట్ చేయండి. వెంటనే డ్రైవర్ వైపు సీటు స్థానాన్ని సర్దుబాటు చేయండి.
